40.68940099,-123.0620077,Soldier Creek,0,
40.69138301,-122.0561647,Oak Run Creek,2,
40.69148576,-124.2065776,White Slough,0,
40.6918738,-124.2152609,Hookton Slough,1,
40.69246519,-124.2098073,White Slough,0,
40.69319363,-124.1912471,Willow Brook,0,
40.69394348,-124.2104112,White Slough,0,
40.69500261,-124.2204898,Hookton Slough,0,
40.69946685,-123.3644418,Corral Creek,0,
40.70046453,-123.1959103,Big Bar Creek,2,
40.70152797,-123.3253276,Corral Creek,0,
40.70205903,-122.6367703,Clear Creek,2,
40.70209408,-124.2149135,White Slough,0,
40.70321698,-123.3521564,Corral Creek,0,
40.70363816,-122.8706838,Trinity House Gulch,0,
40.7060257,-123.5217238,Grapevine Creek,2,
40.71269793,-124.2153712,none,0,
40.71270434,-124.2152795,none,0,
40.71426974,-122.7618047,Deadwood Creek,2,
40.71442199,-124.2162468,none,0,
40.71860741,-122.7933836,Deadwood Creek,3,
40.71872398,-122.4192272,Sacramento River,0,
40.71891435,-124.2179399,none,0,
40.71907293,-124.2181101,none,0,
40.71909921,-124.2181796,none,0,
40.72148239,-123.6469729,Grouse Creek,2,
40.72192654,-123.0411497,Oregon Gulch,0,
40.72304723,-124.2188762,none,0,
40.72311975,-124.2190888,none,1,
40.72539298,-124.21866,none,0,
40.72742186,-124.2175298,none,0,
40.72750477,-122.792907,Trinity River,0,
40.72798457,-123.4019723,Clark Creek,3,
40.7286382,-123.063242,McKinney Gulch,0,
40.73187481,-122.9408899,Middle Weaver Creek,1,
40.73486508,-122.9437158,Sidney Gulch,1,
40.73561124,-122.9454297,Sidney Gulch,0,
40.73563053,-123.804697,Boulder Creek,2,
40.73631526,-122.9475355,Sidney Gulch,0,
40.73728805,-124.0158052,Freshwater Creek,2,
40.73775245,-122.9405547,Garden Gulch,0,
40.74278108,-122.9685208,West Weaver Creek,1,
40.74741312,-124.1825883,Swain Slough,1,
40.74908055,-123.8296895,Boulder Creek,3,
40.74925169,-123.8297717,Boulder Creek,3,
40.74932681,-123.1633564,Eagle Creek,2,
40.75068753,-123.045935,Clear Gulch,2,
40.75240111,-124.1825571,Swain Slough,1,
40.75266324,-124.1800257,Martin Slough,1,
40.75291141,-123.8311927,Boulder Creek,2,
40.75521861,-124.1901691,Elk River,1,
40.75534647,-122.7615207,Eastman Creek,1,
40.75541878,-122.7580211,Eastman Cr,1,
40.75572315,-124.1877953,Swain Slough,1,
40.75572801,-122.7778977,Eastman Creek,1,
40.75587155,-122.76723,Eastman Cr,1,
40.75589657,-124.1881105,Swain Slough,1,
40.75608995,-124.0502514,Freshwater Creek,1,
40.75636496,-123.8347192,Boulder Creek,2,
40.75644614,-123.8348853,Boulder Creek,2,
40.75761334,-124.1881093,Swain Slough,1,
40.758203,-123.8384133,Boulder Creek,2,
40.76032631,-123.84418,Boulder Creek,3,
40.76092482,-123.8529179,Boulder Creek,2,
40.76106542,-123.8525069,Boulder Creek,3,
40.76118257,-123.8521771,Boulder Creek,2,
40.76120662,-124.1641457,Martin Slough,1,
40.76151094,-123.8482707,Boulder Creek,2,
40.76183393,-123.8504741,Boulder Creek,3,
40.76204753,-123.8568357,Boulder Creek,2,
40.76257719,-122.0122613,McCandless Gulch,1,
40.76264094,-124.0623409,McCready Gulch,1,
40.76640504,-124.0709139,Freshwater Creek,0,
40.76793693,-124.1578829,Martin Slough,1,
40.76805685,-124.196199,none,1,
40.76846913,-122.7448017,Mooney Gulch,1,
40.77059273,-122.9188963,East Branch East Weaver Creek,0,
40.77427652,-124.1949143,none,1,
40.77656772,-122.034744,McCandless Gulch,2,
40.77706702,-122.9299425,East Weaver Creek,1,
40.7772162,-122.7729336,Mooney Gulch,1,
40.77751571,-123.3436298,Canadian Creek,2,
40.77842147,-123.2692614,Prairie Creek,2,
40.77981275,-123.6277664,Mosquito Creek,2,
40.78235443,-124.1999151,none,0,
40.78277629,-124.1903815,none,1,
40.78437518,-124.1210704,Freshwater Slough,1,
40.78553685,-124.1004907,Wood Creek,1,
40.7856128,-124.1003434,Wood Creek,1,
40.7862941,-123.4258684,Don Juan Creek,1,
40.78637653,-124.1871279,none,1,
40.78751658,-124.0963372,Offstream,0,
40.79055011,-123.2757227,Little French Creek,2,
40.7906065,-124.1850985,none,0,
40.79280116,-123.4235114,Don Juan Creek,2,
40.79406596,-123.0568515,Conrad Gulch,0,
40.795751,-124.1190964,Freshwater Slough,1,
40.79671798,-124.1210421,Freshwater Slough,1,
40.79797887,-124.1225005,Freshwater Slough,1,
40.79913639,-123.6145471,Mosquito Creek,0,
40.79993504,-124.1103539,Fay Slough,0,
40.80017504,-124.1101639,Fay Slough,0,
40.80104032,-124.0979575,Fay Slough,1,
40.80134912,-124.1812756,none,0,
40.80175066,-123.0808431,Brock Gulch,2,
40.80179586,-124.1040645,Fay Slough,1,
40.80188477,-124.1783229,none,1,
40.80202668,-124.1786432,none,0,
40.80213798,-122.9890694,West Weaver Creek,2,
40.80221228,-124.0907821,Fay Slough,1,
40.80222032,-124.1781539,none,0,
40.80231373,-124.0907548,Fay Slough,1,
40.80329251,-123.0601082,Rorick Gulch,0,
40.80377178,-124.1234427,Highway 101 Ditch,0,
40.80460743,-124.0993443,Fay Slough,1,
40.80474055,-122.9208846,Little Browns Creek,2,
40.80625862,-124.1394086,Eureka Slough,1,
40.80769246,-123.3488332,Swede Creek,0,
40.81378731,-123.3392218,Swede Creek,2,
40.81625032,-123.2129387,Manzanita Creek,2,
40.81883337,-123.9738028,Dry Creek,2,
40.82023013,-123.0584059,Gwin Gulch,0,
40.82037277,-124.0942761,Highway 101 Ditch,0,
40.82075149,-122.9023609,Rush Creek,2,
40.82142312,-123.1248513,Barney Gulch,0,
40.8275869,-123.4781329,Trinity River,3,
40.83122883,-124.0828585,Rocky Gulch,1,
40.83151056,-124.0818575,Rocky Gulch/Washington Gulch,1,
40.83152235,-124.0814757,Rocky Gulch/Washington Gulch,1,
40.83322571,-123.9081264,Canon Creek,3,
40.83498941,-123.5772857,Ammon Creek,2,
40.8352061,-124.0482866,Baywood Golf Course Creek,1,
40.83785978,-121.9283366,Montgomery Creek,2,
40.83926593,-123.0040059,Bear Gulch,1,
40.8404661,-124.0822769,Jacoby Creek,1,
40.84082008,-123.0061433,Bear Gulch,1,
40.84508058,-123.988619,Boundary Creek,2,
40.84577382,-123.0116084,Bear Gulch,1,
40.84953778,-124.0814483,Gannon Slough,1,
40.85202788,-123.0263468,Big East Fork,1,
40.85228863,-123.008491,Big East Fork,0,
40.85374904,-123.4826077,Trinity River,3,
40.85528447,-123.2256749,East Fork Big French Creek,2,
40.86301167,-123.8015651,Noisy Creek,2,
40.86398506,-124.0819569,Gannon Slough,1,
40.866929,-123.9934865,Quarry Creek,0,
40.86777088,-123.2570309,Big French Creek,2,
40.86827007,-124.1520671,Mad River Slough,0,
40.87012581,-122.8129543,Mule Crk.,1,
40.87411157,-121.9414392,Hatchet Creek,2,
40.87608675,-124.1371726,Liscom Slough,0,
40.87647022,-123.5141414,Hawkins Creek#2,0,
40.87706812,-123.9545921,North Fork Mad River,3,
40.87767689,-123.1270165,Yellow Jacket Creek,2,
40.87771793,-124.0763387,Jolly Giant Creek,0,
40.8777904,-123.6263181,Old Campbell Creek,2,
40.87958366,-124.1304071,Liscom Slough,0,
40.87984378,-124.1304127,Liscom Slough,1,
40.88340684,-123.126502,North Fork Trinity River,1,
40.88772129,-123.9774107,Powers Creek,0,
40.89447212,-123.4238153,China Creek,2,
40.89560204,-123.4204613,China Creek,3,
40.89574571,-123.4185836,China Creek,3,
40.90014555,-124.1366618,Mad River Slough,1,
40.90132016,-123.9156772,North Fork Mad River,3,
40.90184879,-124.1359839,Mad River Slough,1,
40.90233775,-123.7671284,Mason Gulch,0,
40.90372363,-124.0278947,Lindsay Creek,1,
40.90430715,-123.7443902,Willow Creek,0,
40.90579098,-123.8289129,Lupton Creek,0,
40.90589604,-124.0375234,Essex Gulch,0,
40.90740184,-123.7549318,Low Gap Creek,1,
40.90820545,-123.7169495,Ruby Creek,0,
40.90823027,-123.4295826,Panther Creek#1,0,
40.90904613,-123.6150636,Schoolhouse Creek,0,
40.91000155,-124.1240431,Mad River Slough,1,
40.91368663,-123.8130735,Captain Creek,2,
40.91439072,-123.8120603,Captain Creek,2,
40.92563669,-124.108821,Mill Creek,1,
40.92915002,-123.125544,East Fork North Fork Trinity River,2,
40.92933889,-123.8249406,Redwood Creek,1,
40.92955079,-124.1036169,Mill Creek,1,
40.92958327,-124.1027083,Mill Creek,2,
40.92962734,-124.1022117,Mill Creek,2,
40.93008407,-123.9114533,Pine Creek,0,
40.93163779,-124.0816621,Mill Creek #4,0,
40.93182718,-123.0229406,Canyon Creek,2,
40.93654331,-123.626045,Bloody Nose Creek,0,
40.94304845,-123.6344564,Willow Creek,3,
40.94423207,-123.6655798,Willow Creek,3,
40.9444569,-123.6568142,Boise Creek,0,
40.94836545,-123.9530257,Krueger Creek,2,
40.94961384,-123.1768597,Whites Creek,2,
40.95166848,-124.100876,Widow White Creek,1,
40.95206311,-123.386599,Quinby Creek,2,
40.95485967,-123.0220089,Canyon Creek,2,
40.95628419,-124.1141597,Widow White Creek,1,
40.95851745,-124.1103065,Norton Creek,1,
40.96406701,-124.0998641,Norton Creek,1,
40.96436893,-123.9217421,Canyon Creek,2,
40.96607375,-122.6173996,Nelson Creek,0,
40.97233667,-122.7738351,Cement Creek,0,
40.97234493,-122.7738224,Cement Creek,1,
40.97522427,-122.7753143,Cement Creek,0,
40.98302433,-124.0946116,Strawberry Creek,1,
40.98331096,-124.0976985,Strawberry Creek,1,
40.98359886,-124.0987251,Strawberry Creek,1,
40.98369339,-124.0873586,Rose Creek,1,
40.9844517,-124.0895718,Strawberry Creek,1,
40.98529833,-124.0917915,Strawberry Creek,1,
40.99320768,-124.1118939,Strawberry Creek,1,
40.99361385,-124.1131979,Strawberry Creek,1,
40.99571163,-123.5655924,Cedar Creek,3,
40.99824628,-124.1129625,Patrick Creek,0,
40.99922764,-123.099086,Rattlesnake Creek,2,
41.00588066,-123.0972127,Middle Fork Rattlesnake Creek,2,
41.00931575,-121.650801,Burney Creek,2,
41.00200746,-123.8663614,Pilchuck Creek,2,
41.30068977,-123.8892815,Mettah Creek,3,
41.03066845,-123.8705686,Roaring Gulch,2,
41.38636737,-123.8886963,Bear Creek,2,
41.00438442,-123.8536876,Mill Creek,2,
41.04682789,-123.6063399,Tish Tang A Tang Creek,2,
41.05069753,-123.9745738,Little River,2,
41.51372803,-123.7524194,Blue Creek,2,
41.05252445,-122.7332461,Buckeye Crk.,0,
41.72449621,-124.0439602,East Fork Mill Creek,3,
41.8750787,-124.1045648,Little Mill Creek,3,
41.08906501,-124.1486834,McNeil Creek,1,
41.1023778,-124.1543696,Savage Creek,0,
41.13209973,-124.1536571,Penn Creek,0,
41.17120416,-122.6204138,NF Ramshorn,0,
41.02152559,-123.649397,Campbell Creek,0,
41.22451679,-122.8873747,South Fork Scott River,1,
41.22740477,-123.0163634,Sixmile Creek,0,
41.2502343,-123.6433845,Slate Creek,3,
41.27256657,-123.7901571,Mareep Creek,0,
41.27862748,-122.8521246,Fox Creek,0,
41.27866511,-120.2862955,Mill Creek,2,
41.28267067,-124.076317,Strawberry Creek,1,
41.0290656,-123.0578266,Grizzly Creek,2,
41.29761114,-123.9421089,Tectah Creek,1,
41.29905357,-123.8750929,Clirliah Creek,2,
41.03257539,-122.7500498,Deadhorse,0,
41.33635642,-123.3700509,Portuguese Creek,3,
41.33968559,-123.838491,East Fork Pecwan Creek,2,
41.34028031,-122.9056081,French Creek,1,
41.03545917,-123.6308558,Tish Tang a Tang Creek,2,
41.36775216,-123.9220268,Little Surpur Creek,2,
41.0417472,-124.119884,Luffenholtz Creek,2,
41.04218723,-124.1189433,Luffenholtz Creek,0,
41.04463823,-124.116847,Luffenholtz Creek,0,
41.04512443,-123.6727833,Hospital Creek,0,
41.04728749,-124.1143328,Luffenholtz Creek,1,
41.48713091,-123.515768,Sandy Bar Creek,3,
41.50254217,-123.9956387,McGarvey Creek,3,
41.52404328,-124.0425227,Hoppaw Creek,3,
41.52420215,-124.0461222,Richardson Creek,1,
41.52825708,-124.025313,North Fork Hoppaw Creek,3,
41.52904227,-124.0134508,Hoppaw Creek,0,
41.05562998,-123.8745573,Redwood Creek,1,
41.05565394,-124.1346297,McConnahas Mill Creek,0,
41.56325492,-122.444448,Parks Creek,1,
41.05783666,-124.1306661,McConnahas Mill Creek,0,
41.0604578,-122.7853379,Little Boulder Creek,0,
41.06104805,-122.643666,Cedar Crk.,0,
41.06105135,-122.6436658,Cedar Creek,0,
41.06220598,-123.0157968,Caribou Creek,3,
41.63451876,-122.4904952,Shasta River,1,
41.06438019,-124.1425154,Mill Creek,0,
41.06503813,-122.9604114,Big Conrad Gulch,3,
41.66481219,-123.7059864,Harrington Creek,2,
41.67066232,-124.0638537,Wilson Creek,2,
41.67107866,-123.3535181,Bishop Creek,0,
41.69124025,-123.8056755,Quartz Creek,2,
41.72870916,-123.368647,Twin Creek,0,
41.07459034,-123.0156991,Little South Fork Salmon River,3,
41.75506456,-122.9234345,Mill Creek,1,
41.7656823,-124.2304116,Mahoffer Creek,1,
41.07728052,-123.0293189,Little Grizly Creek,3,
41.77397128,-124.152889,Nune's Creek #1,1,
41.79006369,-123.6279676,Clear Creek,3,
41.79437835,-123.9573547,Craigs Creek,2,
41.79731041,-124.1537823,Jordan Creek,1,
41.8022448,-123.7968558,Hurdygurdy Creek,2,
41.8157751,-124.146254,Brush Creek,0,
41.08302562,-123.0562421,Blind Horse Creek,3,
41.8401671,-123.5720186,Unnanmed Tributary to South Fork Indian Creek,1,
41.84818788,-123.9209184,Eighteenmile Creek,3,
41.85173493,-123.1744268,Darkey Creek,0,
41.08573591,-123.8755136,Garrett Creek,2,
41.08624099,-123.5108112,Tish-Tang Creek,0,
41.86428903,-124.0107871,Hardscrabble Creek,2,
41.08971716,-123.0536673,China Creek,3,
41.91198986,-123.7597083,Packsaddle Creek,2,
41.92115976,-124.0838294,South Fork Rowdy Creek,2,
41.93340386,-124.1908041,Tillas Slough,1,
41.94162881,-123.803924,Monkey Creek,3,
41.94467091,-123.8038865,Monkey Creek,3,
41.09454772,-122.3459225,Flume Creek,0,
41.95576839,-123.745477,Griffin Creek,1,
41.97604123,-123.9061762,North Fork Diamond Crk.,1,
41.97943867,-122.3345259,Klamath River,0,
41.10081749,-123.0794417,Rays Creek,3,
41.10598709,-124.1548342,Burris Creek,0,
41.11085065,-123.5250023,South Fork Mill Creek,0,
41.11564956,-123.0920169,South Fork Salmon River,3,
41.12325489,-123.9363773,Devils Creek,2,
41.12357009,-123.8083513,Little Pine Creek,2,
41.12599184,-123.1333201,Cecil Creek,0,
41.12653325,-124.1509259,Beach Creek,0,
41.12823229,-124.1554126,Beach Creek,0,
41.1299065,-122.0712889,McCloud River,0,
41.13074299,-124.1503734,Penn Creek,0,
41.14244683,-123.0997135,Gibson Gulch,0,
41.15490837,-124.1061232,Gray Creek,0,
41.16190577,-122.6290326,N. Ramshorn,0,
41.16478505,-122.6289045,N. Ramshorn,0,
41.16596638,-123.0784364,South Fork Taylor Creek,0,
41.18778035,-123.5600414,South Fork Red Cap Crk.,0,
41.19303275,-123.9822843,Bridge Creek,1,
41.19466979,-123.7185797,Bens Creek,0,
41.20101726,-123.2602001,Johnson Creek,0,
41.21588016,-122.9298903,Long Gulch,1,
41.21608233,-122.9203263,Trail Gulch,0,
41.21748022,-123.7626561,Burrill Creek,0,
41.21998595,-124.0156721,Fortyfour Creek,2,
41.22144632,-122.9302089,East Fork South Fork Salmon River,0,
41.22379456,-124.0917883,McDonald Creek,1,
41.22586596,-123.7853252,Tully Creek,3,
41.22866541,-123.6522177,Aikens Creek,3,
41.23045003,-122.97575,Trail Creek,0,
41.23250272,-122.7860949,East Boulder Cr,0,
41.23359264,-124.0214774,Bond Creek,2,
41.24020178,-123.7683006,Rube Creek,0,
41.24059213,-122.0086685,McCloud River,2,
41.24070555,-122.0239998,McCloud River,2,
41.24239331,-122.0083205,McCloud River,2,
41.24650012,-122.8166531,Boulder Creek,0,
41.24735839,-122.9027642,Little Jackson Creek,0,
41.25223627,-122.7958179,East Boulder Creek,0,
41.25371108,-123.3171355,McNeal Creek,0,
41.25825994,-123.5362827,Boise Creek,2,
41.2584491,-123.6574049,Bluff Creek,3,
41.25872649,-123.7766921,Lewis Gulch,2,
41.25951664,-122.8179799,East Boulder Creek,1,
41.26128098,-122.3350815,Ney Springs Creek,2,
41.26548194,-123.7817893,Chqui Creek,2,
41.27147316,-123.0745667,West Fork Salmon River,0,
41.27429404,-124.0315918,McArthur Creek,2,
41.27518813,-124.0717905,Strawberry Creek,1,
41.27591846,-123.832621,Morek Creek,3,
41.27952273,-123.0732656,Whites Gulch,1,
41.2851093,-122.7492974,Big Mill Creek,1,
41.28748091,-124.0802908,Strawberry Creek,1,
41.28935851,-124.0806004,Strawberry Creek,1,
41.28987411,-123.8244025,Cappell Creek,2,
41.2913958,-123.5715393,Ullathorne Creek,0,
41.29249358,-123.3604643,Crapo Creek,3,
41.29607328,-123.5650883,Crawford Creek,0,
41.30094516,-123.942442,Tectah Creek,3,
41.30216781,-123.5394083,Wilder Gulch,0,
41.30447371,-123.5294595,Cheenitch Creek,0,
41.30639489,-124.0456171,Skunk Cabbage Creek,1,
41.3064898,-124.0075694,Little Lost Man Creek,2,
41.30703158,-122.7618263,Big Mill Creek,1,
41.30844639,-123.8731244,Mettah Creek,3,
41.31099967,-122.7651672,East Fork Scott River,1,
41.31548811,-123.1920621,Cronan Gulch,0,
41.31670937,-122.6986407,Grouse Creek,1,
41.31679179,-124.015884,Little Lost Man Creek,2,
41.31756066,-123.0614308,Robinson Gulch,0,
41.31868473,-123.3793126,Moorhouse Creek,3,
41.32087866,-123.179178,Little North Fork Salmon River,3,
41.32380812,-122.8684068,Tiger Fork,0,
41.32441968,-123.1528147,Kelly Gulch,0,
41.32540418,-122.9316156,Duck Lake Creek,1,
41.32826793,-124.0302041,Little Lost Man Creek,1,
41.33040173,-123.521259,Wilson Creek,2,
41.33303179,-123.5098132,Whitmore Creek,0,
41.33546787,-122.6351814,Rail Creek,0,
41.33758989,-123.8543993,Knulthkarn Creek,0,
41.34096739,-124.0597304,Upper Streelow Creek,1,
41.34322355,-123.8529809,Pecwan Creek,3,
41.34545818,-122.6913392,Kangaroo Creek,1,
41.34556425,-122.6910348,Kangaroo Creek,0,
41.34728873,-123.8396397,Pecwan Creek,2,
41.34790342,-122.9301654,North Fork Horse Range,0,
41.34936958,-123.730456,Bluff Creek,3,
41.34970057,-122.9317164,Paynes Creek,0,
41.351032,-124.0699678,Espa Creek,0,
41.35278489,-124.0127639,May Creek,0,
41.36262649,-122.6376933,Rock Fence Creek,0,
41.363457,-123.9484789,Surpur Creek,0,
41.36447814,-123.0242032,Taylor Creek,1,
41.3652881,-123.9018591,Tectah Creek,3,
41.37063839,-123.9406884,Surpur Creek,0,
41.37475473,-123.9360362,Surpur Creek,0,
41.37618064,-123.6072423,Camp Creek,3,
41.37705438,-123.931099,Surpur Creek,1,
41.37757631,-123.4227307,Wooley Creek,3,
41.37976253,-123.9194246,Surpur Creek,3,
41.38092404,-123.4733272,Merrill Creek,3,
41.38268658,-122.6722049,Rail Creek,0,
41.38328737,-123.4983488,Klamath River,3,
41.38329877,-123.4182241,Steinacher Creek,3,
41.38843249,-124.0174455,Browns Creek,1,
41.38874661,-122.8716295,Miners Creek,3,
41.3951856,-124.0387076,Home Creek,2,
41.39538663,-123.9181249,Bear Creek,3,
41.40109524,-122.8674765,French Creek,1,
41.40583745,-124.0667801,Boat Creek,3,
41.4070817,-124.0621052,Boat Creek,3,
41.40742384,-123.9516101,South Fork Ah Pah Creek,3,
41.40888036,-123.7226861,Notice Creek,2,
41.40949562,-123.9585554,Ah Pah Creek,3,
41.41580504,-123.911264,Pularvasar Creek,2,
41.41694843,-123.9447043,Ah Pah Creek,3,
41.42210057,-123.9245103,Pularvasar Creek,3,
41.42439676,-123.946657,North Fork Ah Pah Creek,3,
41.42498331,-123.7980777,Slide Creek,2,
41.42610226,-123.9533199,North Fork Ah Pah Creek,3,
41.42696222,-124.0368219,Little Creek,1,
41.42745992,-122.9582208,Etna Creek,2,
41.4381611,-122.8464334,Scott River,1,
41.43872948,-124.0405116,Hope Creek,1,
41.44825839,-123.8215487,Slide Creek,3,
41.4523432,-122.8836942,Etna Creek,1,
41.45929984,-122.9203027,Johnson Creek,2,
41.45933062,-123.8101201,Nickowitz Creek,3,
41.46602249,-124.0409408,West Fork McGarvey Creek,0,
41.47021174,-123.8848701,Potato Patch Creek,2,
41.47462929,-122.5796147,South Fork Willow Creek,0,
41.47522261,-123.8217689,Blue Creek,3,
41.47608983,-123.5084661,Stanshaw River,0,
41.47716185,-124.0293874,West Fork McGarvey Creek,0,
41.47890309,-122.573844,Willow Creek #1,1,
41.48026699,-124.0172907,West Fork McGarvey Creek,3,
41.4809421,-123.9076299,West Fork Blue Creek,1,
41.48696347,-123.8853656,Potato Patch Creek,2,
41.48743461,-123.5152601,Sandy Bar Creek,1,
41.49007737,-123.8287637,Crescent City Fork,3,
41.492838,-123.9156506,West Fork Blue Creek,1,
41.49316103,-124.044748,Waukell Creek,0,
41.49381515,-123.7551945,East Fork Blue Creek,3,
41.49557866,-124.0430769,Waukell Creek,0,
41.49672963,-123.9152248,West Fork Blue Creek,2,
41.49691684,-124.040839,Waukell Creek,0,
41.4980108,-122.46442,Parks Creek,0,
41.49819557,-123.9150351,West Fork Blue Creek,3,
41.50087477,-123.7593241,East Fork Blue Creek,2,
41.50128879,-123.7698574,Blue Creek,2,
41.50314259,-123.9687342,Tarup Creek,3,
41.50385332,-123.7604729,Blue Creek,2,
41.50397737,-123.7607103,Blue Creek,2,
41.50401001,-123.7612331,East Fork Blue Creek,3,
41.50556218,-123.9664437,Tarup Creek,3,
41.50601114,-123.7560561,Blue Creek,2,
41.50808568,-123.7526674,Blue Creek,2,
41.5088366,-124.0426168,Saugep Creek,2,
41.51052287,-124.0278372,Waukell Creek,3,
